label,tweet
HS,"iyakelasnya penista agamabs nya cm ngebacot doang yg arogan sk blg taik"" nenek luoh ya sumber waras n nama d kasus E ktp apkabar?skakmat"
HS,Penjarakan semua cina kafir dan ateis! Termasuk Ahok pemimpin babi tukang korupsi!
HS,Kampanye rasis ngmg nya pihak ahok yg di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit
HS,hahaha idiot bilang kpd orang2 kafir terurama para nasrani pendukung2 ahok kafir jangan memasuki wilayah2 syariat islam
HS,I HASIL MAKMAK KALIAN JUAL PUKINYA. BAGI KSLIAN YG BERPIHAK KEPADA PKI DAN SI AHOK ANAK CHINA ANJING KAFIR INI. SERTA NKRI BUKAN DIDAPAT
HS,"Tim pendukung sakit jiwa kehilangan akal sehat & ide #IklanAhokJahat"
HS,#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!
HS,"HOOKK masuk gorong"" aja loe #IklanAhokJahat"
HS,Kayak gini nih kampanye Tim AniesSandiUno ke kampung2 mengintimidasi masyarakat. Kampungan ye? #ASUtenan
HS,SI KUTIL BABI TELAH MELECEHKAN PRIBUMI DAN UMAT ISLAM #IklanAhokJahat
HS,NGOMONG AJA ENTE SAMA KACA! MEMECAH BELAH KERUKUNAN LAGI HOK ENTE BISANYA. NGACO! #IklanAhokJahat
HS,"#iklanahokjahat Terorist nyata di Indonesia... Bukan wahabi bukan Onta Tapi Babi Babi milik Cina Penebar Teror sesungguhnya...."
HS,"RT @TerorisSocmed: Sadarlah wahai anak Bangsa Ibu Pertiwi Sedang Diporakporandakan Oleh Manusia BIADAB @basuki_btp Sebagai Aktor Utama"
HS,"Sepertinya gerombolan @basuki_btp rindu kerusuhan hati2 dikabul Tuhan #IklanAhokJahat"
HS,Ahok and Bani serbet and wereng Coklat MEMANCING UMAT MUSLIM supaya marah? dengan #IklanAhokJahat. KALIAN ITU KUMPULAN ORANG SINTING
HS,"#IklanAhokJahat baru ada direzim jokopretsetaniblisdajjal dibangkitkan dr kuburnya. Mereka gembira berpesta pora setelah lama dibelenggu"
HS,Yang anti cina & mau ganyang cina tuh siapaaaa..??? kami cuma anti AHOK sang Penista Agama! #kampanyeAhokJahat #IklanAhokJahat #kampanyeSARA
HS,Udah bingung kalik mau pakai cara apa untuk kampanye. Sampai2 bikin fitnah yang kayak begituan. Depresi ya takut kalah? #IklanAhokJahat
HS,Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat
HS,"HADUH KELAKUANMU HOK SOK-SOKAN MENJAGA KEBERAGAMAN PADAHAL PROVOKATOR & RASIS!! #IklanAhokJahat"
HS,RT @sarwandi_sr: #IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau
HS,Kapolda Babi! Biadap dan Bodoh! Gak punya otak kali.
HS,"Jangan2 lagi deh @basuki_btp hina islam anda itu manusia hina dibandingkan agama yang mulia anda bukan siapa2 & bukan apa2 #IklanAhokJahat"
HS,AHOK KAFIR DAN BUDAK2NYA ATAU ANJING2 NYA HANYA SEBAGAI SAMPAH AGAMA ISLAM DAN SAMPAH MASYARAKAT
HS,umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...
HS,19 april CNN kibarkan bendera kuning atas kematian ahok-djarot....
HS,itulah akibat ulah orang2 kafir nasrani persis seperti ahok kafir yg melarang jilbab kepada anak2 sekokah di jakarta....
HS,baswedan pantas jadi gubernur jakarta dan komisioner KPK..... ahok kafir pantasnya jadi germo di alexis....
HS,"RT @yudijannis: #IklanAhokJahat bagaimana klo kita ganyang beneran hok?itu sih maunya elo ya hokadu domba pribumi dengan tionghoa!!jangan"
HS,masalahnya djarot tidak bisa memikirkan rakyat kecil pribumi bisanya hanya membabu kpd cina2 betul2 songong jongkok.
HS,"otak wc otak babi yg menerima ahok kafir & kamu ahok kafir bkn sekedar menghina sdh anggap islam itu sampah"
HS,"DALAM PUTARAN DUA NANTI JIKA SAMPAI AHOK KAFIR CURANG UMAT ISLAM SUDAH KOMITMEN JAKARTA AKAN DIJADIKAN LAUTAN API SUDAH TIDAK MIKIR HUKUM"
HS,#IKLANAHOKJAHAT AHOK MENCIPTAKAN BARA API ANTARA RAKYAT PRIBUMI DENGAN TIONGHOA YG DIBALUT DENGAN PHOBIA.... AHOK KAFIR RASIS...
HS,jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina2 ahok kafir dan 9 naga...
HS,Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.
HS,BODOH jika para pendukung ahok yg Muslim tidak tersinggung sama sekali ! Tapi bisa aja sih Qur'an d hina saja mrka diam #IklanAhokJahat
HS,Gubraaaaak!!!! Malu liatnya... Untung semalem debat ga kaya MATA NAJWA.. Coba kalo formatnya sama pasti Ringsek dah pasangan ASU...
HS,YG JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....
HS,"AHOK KAFIR BUKAN HANYA MALING TAPI JUGA GARONG LAHAN LAUT MILIK NELAYAN DIRAMPOK & DIRAMPAS UNTUK REKLAMASI YG MENGUNTUNGKAN CINA2 KAFIR.."
HS,Sumpah bego bgt sih kesel gue. Kenapa ada org yg vote makhluk kayak Sandiaga Uno coba. Oh agama
HS,"responden2 yangg goblok2 belum faham & juga wartawan beritasatu juga goblok nanti klo anies-sandy sudah memimpin sangat mudah"
HS,"FPI RENOVASI MASJID ITU SANGAT TEPAT AHOK KAFIR KRISTEN NGAPAIN NGURUSI MASJID2 APA HUBUNGANNYA....."
HS,MENGAPA ahoker KRISTEN & MUNAFIK tidak berhenti mengolok2 GEREJA stiap hari? Apakah mereka memang dibriefing ahok untuk menghina si BUMI DATAR?
HS,uma surveynya si Botak yg menangkan Ahok. Karena apa? Karena dia Cina Kristen. Bukti kalo si Botak dukung sesama Cina Kristen
HS,"AHOK PEMECAH BELAH UMMAT AJARAN KRISTEN KONYOL demi meraup suara muslim JELAS AHOK INI RASIS PKI TULEN"
HS,Woy @aagym lu udah nonton yang ini? Fitnah? Pale lu peyang gym. https://t.co/U3QhuJpwg
HS,"Ahok :memilih pemimpin Berdasarkan agama melanggar konstitusi. Sebaiknya BABI INI DI BUNGKUS aja CONGORNYAPECAH BELAH UMAT BERAGAMA."
HS,"Saya pribumi Kristen dan mendukung Ahok. Tapi saya paling anti dengan manusia2 bodoh dan goblok seperti Steven Hadisurya Sulistyo."
HS,"Maksudnya terbukti KORUPSI dan PENISTAAN agama nya ya om Bangsat lo TAIK LO maaf gw pake Bahasa Babi Ahok."
HS,"Ehh TAIK Bangsat lo Omongan elo kayak IwAn bopeng yg MO potong leher TNI Bangsat lo IwAn bopeng baek2in TNI. TAIK LO"
HS,"Ehh anak anjing Ahok Kelan itu blon siuman mending emut2 bool basuki lagi aja sana kasih tau sama Babi yg lain bool basuki wangi gitu"
HS,CWE CAKEP TP BEGO.PANTES GK LAKU.SI AHOK CINA BAU TAI.MAKAN BUBUR ENCER.AHOK FAHAM KOMUNIS.MENISTA ISLAM & KRISTEN
HS,"Dan ajeng pasti paham si Babi Ahok klo bicara santun BANGSAT TAIK ANJING SETAN LO dngn intonasi yg familiar tuntuna"
HS,"Itu dia BUNUH AJA YG DIDEPAN MATA DIA MAFIA KORUPTOR NYA PENISTA AGAMA PULA PANGGILAN POPULAR NYA BABI AHOK"
HS,Gimana dgn Sumber waras.. Trans Jakarta ko jokowi diem ajah.... Harusnya si kutil babi ahok di ganyang
HS,Muka Si BABi Ahok Tuh Yg Mirip SERBET Lantai....@basuki_btp...
HS,"Betul bang hancurkan merka bang musnahkan china babi dibumi pertiwi indonesia berkedok reklamasi itu ahok"
HS,"Sapa Yg bilang Ahok anti korupsi!? klo grombolannyA NGOMONG gtu wajar AHOK ITU MAFIA KORUPTOR SANG PENISTA AGAMA YG DILINDUNGI ISTANA PKI"
HS,"Gw juga ngimpi SENTILIN BIJI BABI AHOK pcetar Pcetar langsung kejang2 die ngadu ke Jkw Jkw: makanye sunat dulu bru NGOMONG Almaidah."
HS,Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok
HS,Dahlan Iskan: Saya Akui Saya Payah: Direktur Utama PLN Dahlan Iskan merasa payah dalam mengelola kelistrik... tinyurl.com/4yw5qx7
HS,?@Metro_TV: Hatta Rajasa Ingin Jadi RI-1. metrotvnews.com/read/news/2011??mulai serakah nihhh...
HS,Ternyata pak MAHFUD MD merasa tidak layak menjadi calon presiden 2014. Hanya ingin menjadi penegak hukum #Politic
HS,hatta rajasa dan surya paloh tidak cocok jadi presiden..
HS,"Setuju  SANGAT TIDAK LAYAK. Tapi Surya Paloh juga tdk layak RT @Metro_TV Pengamat: Ical Tidak Layak Jadi Presiden bit.ly/IAeyQk"""
HS,"Salah satu kelemahan Surya Paloh dia kecanduan pidato."""
HS,"3 Jusuf Kalla Wiranto Megawati Surya Paloh itu masa lalu yang mungkin tidak cocok untuk Presiden kedepan."""
HS,"orang licik yang gak malu mencalonkan dirinya sebagai presiden Aburizal Bakrie emang binatang!"""
HS,licik aburizal bakrie ini
HS,@sarahafshol gerindra dan pdi. Partai2 besaaaaar >
HS,"""@The_DarkPrince: bosan liat surya paloh kaya ngeliat SBY versi bewok--"""""""""""
HS,"Surya Paloh belum jadi pemimpin dan pejabat saja sdh bohong soal status nasdem gimana sdh jadi pejabat? Forget him !"""
HS,Agak-agak muak ngeliat iklannya ARB di tv..
HS,Dan Aburizal Bakrie pencitraan terus di televisi. Bosan.
HS,"Muak lihat iklan ARB :-& such a trash full of bullshit"""
HS,Contoh org yg tidak konsisten.. RT detikcom: Prabowo Akhirnya Dukung Dede Yusuf di Pilgub Jabar de.tk/e1wIB
HS," @benhan ARB ngurusin lumpur dan nasabah asuransi nya aja ga becus boro2 mau jd presiden..."""
HS,Tapi lbh bejat HAM prabowo! RThillarekTrioMacan2000korps08aljufriAKEdgar1107@kadafmuamarPrabowo08 Amerika juga penjahat HAM
HS,TrioMacan2000 eeee klo wiranto kau blom prnah ceritakn ttg wiranto. diskriminasi tokoh anda ini payah goblok
HS,"Elektabilitas Aburizal Bakrie Rendah Pemicu Perpecahan di Golkar shar.es/hAjAa vialensaindonesia"""
HS,"RT @oetjoet: Okelah semoga aj prabowo dan pasukannya semakin diktator dan bego. Presiden RI 2014 siapa saja boleh asal jgn prabowo. @ ..."""
HS,"Lg digebugin prabowo krn gagal mulu""@oetjoet: Dasar bego aksi @TrioMacan2000 balas jg kek dgn opini mana pasukan prabowo di twitland?"""""""
HS,"Test Drive Tucuxi Tindakan Dahlan Iskan Ceroboh bit.ly/VqjU3d"""
HS,"Hadapi Pemilu 2014 Megawati: Kader Lembek Pecat Saja de.tk/rfnYy"""
HS,Surya Paloh bohong beberapa kali. Gerakan Perubahan ~~> Perubahan Gerakan. Seri ras pergula sabut Kaban Jahe.
HS, puk puk Surya Paloh. ingkar janji sih
HS,Haha Surya Paloh gagal move on
HS,Anas urbaningrum dan aburizal bakrie itu mukanya muka org licik bgt sih. Malesi.
HS,"Demokrat di keroyok media tv one milik ARB dan metro milik surya paloh dan jg para politikus yg ingin PD hancur inilah konspirasi busuk"""
HS,"Munafik smua pejabat calon neraka.. RT @detikcom: Mahfud MD: Negarawan Harus Turun Benahi Negara Politikus ... m.tmi.me/MqNYk"""
HS,Ternyata cemoohan ke Prabowo mengalir deras pasca kunjungannya ke SBY ... Langkah yang ceroboh
HS,@ratih_tikah itu adalah tidak becus n serakahnya menko kesra hatta rajasa yg serakah menggandeng menko & ketum PAN
HS,"Ringannya vonis dan perlakuan istimewa pengadilan thd Rasyid Rajasa gambaran seberapa rendah integritas moral Hatta Rajasa sang Capres !"""
HS,Megawati juga terus-menerus jadi Ketum PDIP untuk mencegah perpecahan internal. Kelemahan partai figur. Silakan tanya kadernya.
HS,ARB dan PS tidak cocok untuk RI1
HS,"Katanya ""cewe itu di pilih"" tp buktinya megawati ga menang tuh di pemilu 2004."""
HS,"Masih banyak Capres yang masih serakah akan jabatan seperti: Megawati  Prabowo Subianto dan Aburizal Bakrie."""
HS,#np Surya Paloh - Hatimu Palsu
HS,"""@liputan6dotcom: Berhentikan Agus Marto SBY Angkat Hatta Rajasa jadi Plt Menkeu lp6.co/1rhh"""" Aaah orang2 ORBA emang serakah."""
HS,"Makin serakah pemimpin skg RT @jokoanwar: Menko Perekonomian Hatta Rajasa diangkat jadi Menteri Keuangan juga. m.detik.com/finance/read/2? Ha?"""
HS,"Surya Paloh ngejilat ludah sendiri! Munafik! ""@TrioMacan2000: ga bisa dipercaya. Dulu saja sdh bohong ketika janji ga jadi partai ?"
HS,"Mahfud MD: Saya Merasa Tidak Layak Jadi Presiden Tapi ? -portalkbr.com/berita/perbinc?@portalkbr"""
HS,Tiga Kelemahan Aburizal Bakrie republika.co.id/r/mm0oxc
HS,"Gk akan menang dia jadi presiden.RT""@republikaonline: Tiga Kelemahan Aburizal Bakrie"
HS,Berarti benar yahansdavidian jika surya paloh tuh #munafiqqun berarti bisa juga #nasdem nanti munafik karna ketumnya surya paloh
HS,"aburizalbakrie : hanya tipu muslihat angan2 terlalu jauh. selesiakan dulu dgn warga lapindo malah pikir yg fiksi dari pada fakta"""
HS,"Keterlaluan Pembajak ceroboh apa tdk ada akun lain yg lebih...RTdetikcom: Akun Twitter Hatta Rajasa Dibajak pu.is/de.tk/Db04"""""""
HS,"Woiiii RT @acenghusni: Maksod lo? RT @pandji: Namanya jg pemula masi bloon RT @Metro_TV: Ical dan Wiranto ... m.tmi.me/UnRtB"""
HS,"Prnh ada yg bilang kelemahan jusuf kalla itu ngomongnya sulit emg otak sama lidahnya gk singkron cepetan otakny"""
HS,"Tak Penuhi Undangan Komnas HAM Sebut Jokowi Tidak Konsisten de.tk/Fsu9N"""
HS,@IcalFadjroel No way? ARB menyelesaikan perkara LUMPUR LAPINDO saja tidak becus.
HS,"entahlah pokok e bejat =D RTrevydc: Kasus 98 itu a?? RTprisma_prily: prabowo iku luwih bejat conttl"""
HS,Hatta Rajasa tidak cocok jadi presiden ri
HS,"Ngurus anak sendiri aja nggak becus. RTilliandeta: Hatta Rajasa..diurus nih ~> RTkompascom: Dua Sekretaris DPD PAN Berkelahi Satu Tewas"""
HS,Unyu dan sok bloon . Pasti banyak dpt simpati RT @ninjaboy182: Pak wiranto kayaknya bakal niru gaya fatin yg ... m.tmi.me/WyEkH
HS,Selesaikan dulu mslh lumpur lapindo pak! Baru nyalon jd capres!! Hadeeeuuh org ga amanah gini ko mo jd pemimpin negeri #aburizal bakrie
HS,"OkaWijaya LOL.. Prabowo yg ceroboh om.."""
HS,Yang saya tau bapak taufik kiemas ini bersih dari kasus-kasus... Tidak seperti istrinya maaf megawati soekarno puteri yg pro kontra
HS,"Pak Surya Paloh gak usah jadi capres.. Saya bikinin film Popeye jadi Brutus.. Mau ya ?"""
HS,Bapak Surya Paloh tetap pencitraan di televisi miliknya ditengah2 duka Taufik kiemas haha
HS,"Pencitraan yang buruk! Gak ngefek! “@clarabells7: Pencitraan""@FaktaKeren: Surya Paloh bernama lengkap Surya Dharma Paloh terlahir di Aceh"""""""
HS,ARB ini gk akan menang di Pilpres.berani tarohan??
HS,"Pilpres jangan pilih Jokowi atau Gita wirajwan ya udah pasti makin bobrok negeri ini. jangan farhatt atau si surya paloh maupun arb"""
HS,Saya yakin Megawati Soekarno Putri tidak bakal menjadi capres 2014
HS,"TrioMacan2000 kupas ARB aje Bosen lihat dia pencitraan mulu di TV"""
HS," Baru bangun udah liat iklannya ARB  ah munafik !"""
HS,RT @nanda_voltage: Justru Wiranto yang dalam masa lalunya seorang pembunuh dan penculik. Digambarkan oleh @TrioMacan2000 orang baik-baik.
HS,"Banyak Para Elite politik yg lagi pencitraan yah --"" Yah sperti ARB Prabowo --""""   pasti narik simpatinya k calon pmilih baru. anak muda"""
HS,"Kekacauan ini semua cuma demi melancarkan jalan ARB di pilpres 2014 ntahlah semoga segera terbuka hati beliau  sama lapindo aja udh lupa.."""
HS,Surya Paloh: NASDEM OPOSISI DINAMIS ? SIAP KORUPSI @KalongMbengi: NASDEM jg PECUNDANG @bertus_Aryadavi: Se7 Re: ... http://t.co/BUliSxgBgL
HS,"Kasian @iskan_dahlan hidupnya penuh kepalsuan hanya demi PENCITRAAN!"""
HS,"wiranto1947 Selamat pagi Pak Wiranto biaya negara ini jadi tinggi karena korupsi. Apa yg bisa dibuat Hanura pak"""
HS,Pencitraan beeeud!! *cape deee.. RT @Metro_TV: Dahlan Iskan Pastikan BUMN Bantu Pendanaan Pelatnas http://t.co/wv6YW9CKG2
HS,"ICAL pencitraan di media terus padahal Lapindo belum beres @despar54 @eddies_song @MandryGary"""
HS,@detikcom Tindakan Jokowi Gelar PRJ Monas 14-16 Juni tandingan menunjukkan bahwa Jokowi itu bukan seorang pemimpin panutan.
HS,Jika di era presiden Megawati KPK yg ada awal pemberantasan korupsi sistemis didirikan. Di era presiden SBY gerakan anti korupsi berjal...
HS,RT @marioaditya: Jangan Dukung Aburizal Bakrie jadi presiden suruh benerin dulu tuh lapindo...
HS,Asik! RT @marioaditya: Jangan Dukung Aburizal Bakrie jadi presiden suruh benerin dulu tuh lapindo...
HS,ARB ni semacam pencitraan banget deh...
HS,Hikmah bangun pagi : Liat iklan Wiranto pake baju karate ngomongin soal anti korupsi.. Dunia semakin gila
HS,Gagal presiden tambah bangkrutRT @CiputraWay: Aburizal Bakrie Berada Di Ambang Kebangkrutan http://t.co/76FwLKy9I6
HS,11. Habis itu ada Dahlan iskan juga yang sepertinya sedang asik blusukan untuk pencitraan...
HS,"iklan ARB ""jangan pernah hianati indonesia"" kalau sekedar korupsi boleh dong..??#harapankoruptor"
HS,menurut teori komunikasi sih sesering apapun ARB muncul di tv gak akan mempengaruhi suara yang memilih waktu pemilu
HS,Prabowo sama Wiranto masih berani-beraninya nyalonin diri jd capres 2014. Yg gini-gini yg bikin negara makin ga beres.
HS,Jusuf kalla pencitraan ini mah..
HS,"Kenapa jusuf kalla ngomongnya ngelantur - udah tua mungkin buat apa juga dia korupsi bau tanah sudah."""
HS,"Pencitraan @NuyuySapitri: Pak Jusuf Kalla aja beli sepokatnya dicibaduyut :D"""
HS,Dengerin tuh kata pak jusuf kalla pencitraan itu kata yang tak terealisasi
HS,Ketika Lumpur Lapindo tak kunjung berakhir. Aburizal Bakrie ingin jadi PRESIDEN ? Hallow!!!
HS,"pinkykriwil @PamanBreakNews @PKSejahtera haha ARB lagi sibuk bikin iklan pencitraan di TVone &amp ANTV brooo harap maklum katanya !!!!"""
HS,"Jokowi mah Tampangnya Katrok RT @TrioMacan2000: Jokowi cerdas manfaatkan para pihak hehe “@FaisolTresna: Jokowi Gak Seidiot Itu@TrioMacan20"""
HS,Wangsitnya 'kamu pasti gagal jadi presiden' RT @VIVAnews: Aburizal Bakrie Ziarah ke Makam Guru Pendiri NU http://t.co/oDU3YDKTG0
HS,Org bego jg tau klo buat kampanye pencitraan .. RT @VIVAnews: Hatta Rajasa: BBM Naik demi Ketahanan Energi Nasional http://t.co/z1N4Mlkesh
HS,"Wiranto? ""@BurhanMuhtadi: Tiba2 mrasa kasihan melihat kerja keras capres itu banting tulang pasang iklan  tapi kok elektabilitas gak naik?"""
HS,@syosodipuro @arielcalvalera @jokowi_do2 kata siapa org solo cerdas? Jokowi tes IQ aja paling dibwh rata2. Apalagi org solo yg lainnya?
HS,"minta ampun saya lihat ini si OON selalu memuja ARB. lumpur sidoarjo belum kelar mau sok jadi presiden."""
HS,"Sdh cukup 32 tahun rakyat ketakutan dibawah rezim Orde Baru dan Golkar. Skr Wiranto mau jd presiden. *tepokJidat*"""
HS,"dia itu terlena dengan ambisinya jadi presiden. Lupa sidoarjo ""@bagas_limar: Iya sih tp lumpur lapindo ko ga slese2?""""@izzanb: ARB kan"""
HS,Sudah cukup!!! 32 tahun rakyat ketakutan dibawah rezim Orde Baru dan Golkar. Sekarang Bpk. Wiranto dan Bpk. Parbowo mau jadi calon Presiden.
HS,"OKE RT @PartaiSocmed : ""PENCITRAAN PALSU JOKOWI - AHOK"" By @TrioMacan2000 - Chirpstory http://t.co/44kj5OQPSP"
HS,"Podo ro aku nasibe :|""@yohansuper: ARB nyalon presiden itu ibarat mau nembak cewek dan udah tau bakalan ditolak tapi tetep ngebet --"""""""
HS,"Jangan2 kelaminnya juga palsu “@esmontog: Kebanyakan boong sih jadi salah omong RT @atika_cp: Jusuf Kalla @HitamPutihT7"""
HS,"Lagi-Lagi calon Presiden prabowo subianto yg Pro Rakyat dgn slogan kampanye kebocoran APBN kini berkompromi ama SBY# semuanya sama PENIPU.."""
HS,"RT @tabattala: surya paloh: nolak harga BBM naik tapi ngambil duit dari slot iklan pro-harga BBM naik #ScumbagGorilla"""
HS,"Kss korupsi kader2 golkar jarang diungkap HSl kongxkong ARB-Beye @despar54 @YASPAYELUNGGAM @usmanadie"""
HS,@teukufarhad palsu juga tu kadang lot aburizal bakrie
HS,"Saya Mahfud MD. Orang bejo minum bla bla bla bla. Basa basi. Tdk mau langsung saja saya Mahfud MD calon Presiden. Pencitraan --"""
HS,"RT @PartaiSocmed: 76. Jawabannya hanya satu Hatta Rajasa gagal dalam meyakinkan masyarakat akan ketulusannya! Demikian juga tokoh2 lainnya!"""
HS,"dan iklannya ttg org2 yg mendukung kenaikan bbm dan ARB for president! asli pencitraan kali! sampah kau ABURIZAL BAKRIE!"""
HS, ARB = Aku Raja Bohong !!! :p
HS,"haihh iya nic stalker ical sejatiee :P @Tonaziz @yumiarifda itu namanya pencitraan . Cie stalker :p"""
HS,"wigRahman masalah ganti rugi lapindo dimasukan RAPBN  pdahal itu tanggung jawab aburizal bakrie"""
HS,Tanggung jwab aburizal bakrie selaku pemilik lapindo.. Apa begini calon presiden.. Ckckckck picik licik..
HS,"Hatta Rajasa ""ra wani ngomong dhewe nek arep mundak"" PAYAH..!!!"
HS,"Mahfud MD kuat begadangnya tuh jam segini masih nongol aja di tv..."""
HS,Sok mau jadi Presiden Aburizal Bakrie ini !Lumpur LAPINDO aja Belum Tuntas apalagi Negara Indonesia ! JIJIK
HS,@Yusrilihza_Mhd/ Aktor yg bertanggung jawab atas lumpur lapindo Aburizal Bakrie. JANGAN pilih ARB dlm pilpres 2014. http://t.co/VqajDqTBb7
HS,"Maunya kalau APBN mengalir ke kasus Lapindo dengan alasan itu masalah negara hendaknya Aburizal Bakrie ditangkap karena merugikan negara!"""
HS,Halah pencitraan doang tuh biar dipilih jadi capresRT @okezonenews Wiranto Sesalkan Penentuan cont http://t.co/s2ZRp4HExo
HS,"Andai ARB jadi presiden rakyat pada takut Tanahnya dibeli habis. Jangan salah SBY bisa juga lo tapi pake tangan yg beda :"""
HS,"RTsucibyt: Pengen Golput. Capres kita nggak ada yg becus ""@detikcom: Hanura Tegaskan Akan Usung Wiranto Sebagai Capres http://t.co/ukzgfXj?"
HS,"Hanya kulub hui dan cikopi yang mengerti perasaanku pagi ini. Selamat pagi Uganda tetap tolak capres Prabowo dan Wiranto u/ jd presiden RI!"""
HS,"Hasil Survey memberikan atensi HS Partai HANURA &amp Capres WIRANTO pd Keterpilihan yg sangat rendah jauh dr Target yg kita harapkan *RH*"""
HS,"Aburizal bakrie tolol belegug sepakbola itu bukan ajang politik bung maradona juga punya otak!"""
